COD IBGE;UF;Município;Populaçao;RENDA1;RENDA2;EDUC1;EDUC2;IEOC;ENDcont1;ENDcont2;IGD;IGDu;IGDe;IGDm;IDI;CP1;CP2;N;NE;CO;S;SE;ESQ;DIR;CENTRO;CPP;CPG;ME;TG;TA;TP;BP
2504355;PB;CATURITÉ;4747;368.03;0.5686;22.6;0.563970558;1.217117139;-0.026611423;0.08205972;1.086985486;0.746293528;0.134936584;0.205755374;0.099740674;0.484072445;1.938256621;0;1;0;0;0;0;0;1;0;0;1;7;7.678571429;7.586206897;3.333333333
3115474;MG;CATUTI;5187;262.36;0.5054;26.3;0.820387737;1.200756513;0.008864524;0.085389196;1.005792652;0.695186636;0.176330396;0.13427562;0.124867476;0.493419661;1.97402055;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
2303709;CE;CAUCAIA;349526;366.8;0.4931;12.4;0.715450925;1.161416711;-0.126989839;0.251032257;0.821203242;0.320567946;0.161149306;0.339485989;0.00680778;0.643191963;2.802627453;0;1;0;0;0;0;0;1;0;0;0;5.5;8.035714286;0;6.666666667
3115508;MG;CAXAMBU;22244;932.16;0.6667;5.6;0.856153592;1.168982633;-0.053564506;0.683970425;0.666818724;0.414408358;0.144570708;0.107839658;0.014020126;0.681299633;3.13774348;0;0;0;0;1;0;1;0;0;0;1;0.4;0.357142857;0.689655172;0
4204103;SC;CAXAMBU DO SUL;4118;727.95;0.5084;10.5;0.762278205;1.263098726;-0.074550333;0.050380061;0.969477844;0.585723138;0.309687597;0.074067109;0.046384295;0.499666664;1.998667544;0;0;0;1;0;0;0;1;0;0;0;9.8;9.642857143;10;10
4305108;RS;CAXIAS DO SUL;470223;1221.53;0.4925;2.3;0.780159917;1.082153428;0.145827408;0.715307664;0.490105882;0.128582142;0.274294825;0.085957778;0.049308942;0.586432131;2.417982815;0;0;0;1;0;1;0;0;0;0;1;8.5;10;10;0
2202653;PI;CAXINGÓ;5248;175.88;0.5264;44.4;0.535000032;1.262312823;-0.204164942;0.041112762;0.939733615;0.577402986;0.034048252;0.328282377;0.052511383;0.484118816;1.938430845;0;1;0;0;0;1;0;0;1;1;1;3.6;4.464285714;3.793103448;0
2402600;RN;CEARÁ-MIRIM;72374;313.91;0.5262;20.7;0.623866322;1.182926431;1.423117666;1.669747502;0.806878357;0.431160815;0.072167696;0.303549845;0.042242535;0.733964475;3.75889649;0;1;0;0;0;0;0;1;0;0;0;4.6;5.535714286;0;10
2801603;SE;CEDRO DE SÃO JOÃO;5868;346.7;0.5338;20.9;0.759072193;1.218500213;0.229181875;0.428051151;1.0590674;0.713609821;0.18011874;0.165338839;0.051628586;0.499772729;1.999091328;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
3115607;MG;CEDRO DO ABAETÉ;1222;419.02;0.4093;15;0.853435555;1.405463064;-0.16003822;0.021801044;1.125161809;0.910284102;0.169504104;0.045373603;0.080502968;0.493426542;1.974047366;0;0;0;0;1;0;1;0;0;0;1;6.5;7.321428571;8.275862069;0
4204152;SC;CELSO RAMOS;2784;446.81;0.4097;10.2;0.80920119;1.259007356;-0.031297234;0.047263507;0.939680843;0.665572129;0.173939421;0.100169294;0.135976669;0.49927876;1.997119195;0;0;0;1;0;0;0;1;0;0;1;7.5;8.035714286;8.620689655;3.333333333
4105102;PR;CENTENÁRIO DO SUL;11346;564.51;0.4151;13;0.715972436;1.211124566;-0.029258825;0.149597076;0.945981847;0.589789502;0.225304295;0.129294555;0.103591846;0.408852579;1.691625413;0;0;0;1;0;0;0;1;0;0;1;1.3;1.607142857;1.379310345;0
2907608;BA;CENTRAL;18101;228.23;0.5427;20;0.54486227;1.21644827;0.238875979;0.309174936;0.910829222;0.563763932;0.070780042;0.276285248;0.019060829;0.49558388;1.98249017;0;1;0;0;0;1;0;0;1;1;1;7.1;8.392857143;8.275862069;0
3115706;MG;CENTRAL DE MINAS;7051;483.18;0.6067;20.6;0.770453437;1.317355928;0.072434454;0.304924339;0.869779215;0.616951999;0.158741663;0.094085553;0.028206872;0.481135411;1.927285118;0;0;0;0;1;0;1;0;0;0;1;3.3;2.857142857;5.862068966;0
1100056;RO;CEREJEIRAS;18013;553.47;0.5147;10.4;0.754753077;1.236728893;-0.177380219;0.019855075;0.766026171;0.377748171;0.277258543;0.111019457;0.235497346;0.481100432;1.927155198;1;0;0;0;0;0;1;0;0;0;1;6.3;8.571428571;0;10
5205406;GO;CERES;21782;860.63;0.5312;6.9;0.977;1.108524176;0.323885049;0.545564565;0.731233141;0.540502355;0.130192953;0.060537832;0.046768485;0.593183192;2.458108859;0;0;1;0;0;1;0;0;1;0;1;5.8;5.178571429;10;0
3511409;SP;CERQUEIRA CÉSAR;18909;655.56;0.4352;6.1;0.90723095;1.060264727;0.239918735;0.934862192;0.74601023;0.354384323;0.264382962;0.127242944;0.164333396;0.57665175;2.36212149;0;0;0;0;1;0;0;1;0;0;1;6.3;5;8.620689655;6.666666667
3511508;SP;CERQUILHO;44320;887.21;0.4199;3.8;0.983640328;1.184972946;-0.171761873;0.704366204;0.651361049;0.255123071;0.232832918;0.16340506;0.041105589;0;1;0;0;0;0;1;0;0;1;0;0;1;0.8;1.071428571;0.689655172;0
4305124;RS;CERRITO;6501;470.11;0.4916;11.5;0.688784517;1.256389565;-0.387808786;0.607165057;0.876969816;0.478934054;0.245463898;0.152571864;0.030995788;0.422940472;1.73292347;0;0;0;1;0;0;1;0;0;0;1;6.5;8.928571429;5.172413793;0
4305132;RS;CERRO BRANCO;4654;517.25;0.4121;14.1;0.73098303;1.142393708;0.416874872;1.304371494;0.79574551;0.478754054;0.187553164;0.129438293;0.018126804;0.499727155;1.998909216;0;0;0;1;0;0;0;1;0;1;1;9.8;9.642857143;10;10
4305157;RS;CERRO GRANDE;2457;538.07;0.4893;13.5;0.723146131;1.436242376;-0.195410716;0.930604085;0.820310907;0.559203369;0.173369612;0.087737926;0.019177135;0.495850395;1.9835382;0;0;0;1;0;0;0;1;0;0;1;5.8;8.214285714;4.137931034;0
4305173;RS;CERRO GRANDE DO SUL;11141;513.04;0.5026;9.2;0.652088053;1.296758732;-0.277099774;0.505915445;0.820271721;0.412203461;0.237355349;0.170712911;0.053508232;0.485468285;1.943514793;0;0;0;1;0;0;0;1;0;1;1;6.6;8.392857143;6.551724138;0
4305207;RS;CERRO LARGO;13926;855.86;0.4721;4.4;0.793795531;1.208603001;-0.112515016;0.704352314;0.704240182;0.35871694;0.260495146;0.085028096;0.037091942;0.498556006;1.994240658;0;0;0;1;0;0;0;1;0;1;1;8.2;8.214285714;7.24137931;10
3511607;SP;CESÁRIO LANGE;16943;680.03;0.438;4.8;0.906837251;1.148475658;-0.022857061;0.045155865;0.854815951;0.399228615;0.208973825;0.246613511;0.077657136;0.321508825;1.473858521;0;0;0;0;1;0;0;1;0;1;0;7;8.392857143;4.482758621;6.666666667
4105300;PR;CÉU AZUL;11589;757.86;0.4721;5.8;0.895970027;1.211700431;-0.121806725;0.078524899;0.90191444;0.346584043;0.449093255;0.104841463;0.114413753;0;1;0;0;0;1;0;1;0;0;0;0;1;7.6;9.285714286;3.103448276;10
5205455;GO;CEZARINA;8119;555.13;0.4818;10.1;0.766026674;1.738857691;2.258129224;2.317564293;0.738929682;0.27435484;0.388468894;0.076105947;0.042991556;0.54822544;2.213493386;0;0;1;0;0;0;0;1;0;0;1;5.4;6.607142857;5.862068966;0
2604403;PE;CHÃ DE ALEGRIA;13105;228.58;0.463;23.9;0.578812727;1.196551859;0.332006987;0.426690303;1.003081113;0.566276699;0.128834136;0.307970278;0.085103903;0.508713197;2.035470917;0;1;0;0;0;0;0;1;0;0;1;5.4;6.607142857;5.862068966;0
2604502;PE;CHÃ GRANDE;21142;338.1;0.5582;30.2;0.56965169;1.158945104;2.323436854;2.357200391;0.877696496;0.512343071;0.09474851;0.270604915;0.026642645;0.498297055;1.993211342;0;1;0;0;0;0;1;0;0;0;1;7.7;9.285714286;3.448275862;10
3115904;MG;CHÁCARA;3010;447.84;0.4403;13;0.826878255;1.34722253;0.061508395;0.131103953;1.073532085;0.769402405;0.176171545;0.127958134;0.09816818;0.48565182;1.944208299;0;0;0;0;1;0;0;1;0;0;1;6.8;7.5;8.965517241;0
4305306;RS;CHAPADA;9622;851.84;0.4629;4.2;0.833168612;1.308261725;-0.223654141;0.859631979;0.770441286;0.304206749;0.353991445;0.112243091;0.037575514;0.4998875;1.999550101;0;0;0;1;0;1;0;0;0;0;1;0.8;1.071428571;0.689655172;0
1705102;TO;CHAPADA DA NATIVIDADE;3363;305.65;0.6287;20.5;0.590978367;1.276313185;0.292320677;0.395727206;0.934867286;0.659159855;0.110678899;0.165028532;0.153025478;0.567617074;2.312764773;1;0;0;0;0;0;0;1;0;0;0;5.8;6.071428571;8.275862069;0
1704600;TO;CHAPADA DE AREIA;1391;364.98;0.5254;16.6;0.683591451;1.293385644;-0.087552358;0.049269058;1.091078498;0.86092855;0.098697261;0.131452687;0.074519383;0.49574958;1.98314163;1;0;0;0;0;0;0;1;0;0;1;6.4;6.071428571;6.896551724;6.666666667
3116100;MG;CHAPADA DO NORTE;15648;278.77;0.4734;24.9;0.784578952;1.153269006;0.159502165;0.222403135;0.987814077;0.635338976;0.179543133;0.172931968;0.08611225;0.472133117;1.894417005;0;0;0;0;1;0;0;1;0;0;1;3.2;2.5;6.206896552;0
3116159;MG;CHAPADA GAÚCHA;12239;276.67;0.5108;16.8;0.741850198;1.315527014;0.11385242;0.292713321;0.926869288;0.495713918;0.256199111;0.174956258;0.098534459;0.495407347;1.981796593;0;0;0;0;1;0;0;1;0;0;1;1.5;0;5.172413793;0
5002951;MS;CHAPADÃO DO SUL;21948;887.12;0.473;4.7;0.85304902;1.266072465;-0.159615656;0.555596664;0.752575651;0.231438492;0.401096261;0.120040898;0.033698051;0.489104168;1.957346169;0;0;1;0;0;0;0;1;0;0;1;7.2;8.035714286;7.586206897;3.333333333
2103208;MA;CHAPADINHA;76972;244;0.6019;25;0.611040405;1.001481229;0.013798953;0.106080983;0.90766776;0.430250647;0.048669844;0.428747269;0.0656136;0.489900953;1.960403583;0;1;0;0;0;0;0;1;0;0;1;6.8;6.964285714;10;0
4204202;SC;CHAPECÓ;202009;1003.15;0.4819;4.5;0.874030636;1.061649831;0.690900211;1.10248764;0.622166267;0.285352335;0.223725326;0.113088606;0.034894258;0.488197375;1.953878217;0;0;0;1;0;0;0;1;0;1;1;10;10;10;10
3511706;SP;CHARQUEADA;16268;691.05;0.4061;6.9;0.913256309;1.092771341;-0.140103509;0.102568507;0.919958247;0.452045648;0.23435646;0.233556139;0.022388323;0.55544676;2.249449356;0;0;0;0;1;1;0;0;1;0;1;6.3;8.571428571;5.172413793;0
4305355;RS;CHARQUEADAS;37946;717.37;0.4445;3.7;0.768387815;1.203404135;0.11524571;0.943810362;0.760501021;0.320911317;0.265722968;0.173866737;0.065394948;0.43223647;1.761296645;0;0;0;1;0;1;0;0;0;0;0;6.2;8.928571429;0.689655172;6.666666667
4305371;RS;CHARRUA;3518;618.93;0.5075;13.4;0.559165948;1.338059015;-0.128223832;0.14108037;0.97835198;0.636785392;0.268539485;0.073027102;0.153840072;0;1;0;0;0;1;0;1;0;0;0;0;1;8.6;8.75;7.586206897;10
2303907;CE;CHAVAL;12888;205.38;0.5062;31.8;0.751522826;1.226180876;0.80882325;0.842713064;1.05052002;0.577982743;0.122164469;0.350372807;0.063117269;0.482954035;1.934064025;0;1;0;0;0;0;0;1;0;0;1;4.5;8.035714286;0;0
3557204;SP;CHAVANTES;12482;666.94;0.481;8.3;0.895472533;1.1735737;0.195314911;0.323074779;0.924653082;0.405640639;0.348069292;0.17094315;0.021694421;0.65879643;2.930801692;0;0;0;0;1;0;1;0;0;0;0;8.2;9.464285714;8.275862069;3.333333333
4105409;PR;CHOPINZINHO;20034;800.7;0.5521;7.8;0.906025991;1.158297059;-0.056402163;0.057262171;0.881298122;0.472747513;0.297524924;0.111025685;0.053761245;0.368220488;1.582830688;0;0;0;1;0;0;0;1;0;1;1;9.5;9.107142857;10;10
2303956;CE;CHOROZINHO;19189;275.03;0.5027;27.9;0.71108473;1.287848121;0.202664772;0.526972382;0.918022721;0.496048676;0.101413485;0.32056056;0.021542735;0.500560793;2.002245691;0;1;0;0;0;0;0;1;0;0;1;3.9;6.964285714;0;0
2907707;BA;CHORROCHÓ;11484;244.52;0.5811;27.5;0.580182403;1.097841121;0.525347859;0.792743188;1.017495955;0.560543798;0.135098661;0.321853496;0.020376336;0.490191598;1.961521223;0;1;0;0;0;0;1;0;0;0;1;0.4;0.357142857;0.689655172;0
4305439;RS;CHUÍ;6320;522.9;0.4959;1.4;0.671763674;1.204440323;-0.542452032;0.066655683;0.916827324;0.566811179;0.238332844;0.111683302;0.058603661;0.426471545;1.743592652;0;0;0;1;0;0;1;0;0;0;1;9.2;8.928571429;9.310344828;10
1100924;RO;CHUPINGUAIA;9887;479.27;0.4752;10.8;0.744631092;1.252751414;-0.146797114;0.025017515;0.97949262;0.258386089;0.551783479;0.169323052;0.081977006;0.484830664;1.94110932;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0
4105508;PR;CIANORTE;76456;824.41;0.4141;5.1;0.824559033;1.118724974;0.361468519;1.244550371;0.626972172;0.288704094;0.246108373;0.091758905;0.065325717;0.49960856;1.998435464;0;0;0;1;0;0;0;1;0;0;1;5.8;7.857142857;1.379310345;6.666666667
2907806;BA;CÍCERO DANTAS;34540;308.76;0.5391;30.5;0.50675867;1.232913454;0.40394101;0.471551636;0.97824746;0.563078546;0.094228436;0.320940478;0.051965353;0.49922382;1.996900092;0;1;0;0;0;0;0;1;0;0;1;1.4;2.142857143;0.689655172;0
4105607;PR;CIDADE GAÚCHA;11937;664.5;0.4279;12.2;0.780907339;1.304293985;-0.136291713;0.149337888;0.812771428;0.411370905;0.272968912;0.128431611;0.15864194;0.497145343;1.988646195;0;0;0;1;0;0;0;1;0;0;1;6.9;7.142857143;10;0
5205497;GO;CIDADE OCIDENTAL;62903;615.13;0.5247;4.8;0.730400962;1.276501948;-0.173397548;0.330461211;0.73707645;0.37311984;0.06703427;0.296922339;0.018608107;0.496312313;1.985357247;0;0;1;0;0;0;0;1;0;0;1;2.3;4.107142857;0;0
4305454;RS;CIDREIRA;14079;740.78;0.5047;3.9;0.725404151;1.270020385;-0.329188219;0.848423164;0.645106947;0.389662435;0.10544391;0.150000603;0.029951005;0.702193183;3.357881493;0;0;0;1;0;0;0;1;0;1;1;1.7;0.714285714;4.482758621;0
2907905;BA;CIPÓ;16938;293.97;0.5475;22.8;0.65042831;1.196084161;0.415700858;0.827714115;0.975660878;0.612753185;0.072394125;0.290513568;0.027497599;0.509028629;2.036778639;0;1;0;0;0;0;0;1;0;0;1;0.4;0.357142857;0.689655172;0
3116308;MG;CIPOTÂNEA;6813;315.65;0.506;13.4;0.738889899;1.305397381;-0.051424222;0.100641279;1.01959777;0.786661106;0.16866579;0.064270874;0.026539122;0.481390937;1.928234717;0;0;0;0;1;0;0;1;0;0;0;5.5;6.607142857;6.206896552;0
4305504;RS;CIRÍACO;5017;720.84;0.4581;8.1;0.760370377;1.282573337;-0.249065706;0.621488871;0.841984689;0.468696633;0.288025473;0.085262583;0.024248874;0.496774349;1.9871801;0;0;0;1;0;0;0;1;0;1;1;9.5;10;8.275862069;10
3116407;MG;CLARAVAL;4776;562.66;0.4299;7.2;0.812232843;1.399350598;-0.035450534;0.060477044;1.070157486;0.684739873;0.278634374;0.10678324;0.037805169;0.493586086;1.974669283;0;0;0;0;1;0;0;1;0;0;1;4.4;7.857142857;0;0
3116506;MG;CLARO DOS POÇÕES;7885;334.7;0.4279;17.2;0.80892768;1.136572297;0.085255407;0.211108389;0.981575872;0.666669665;0.186704973;0.128201234;0.084008251;0.555280481;2.248608295;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
5103056;MT;CLÁUDIA;11457;630.68;0.5445;9.3;0.776534904;1.324398773;-0.286230368;0.393500471;0.619315202;0.321905645;0.19668473;0.100724826;0.153200191;0.491586361;1.966902386;0;0;1;0;0;0;0;1;0;0;1;4.1;3.035714286;8.275862069;0
3116605;MG;CLÁUDIO;27579;621.01;0.4053;4.8;0.866495265;1.189032988;0.13007062;0.257653205;0.83662711;0.434331034;0.225088721;0.177207355;0.075985937;0.472692233;1.896425697;0;0;0;0;1;0;0;1;0;0;1;5.7;7.142857143;5.862068966;0
3511904;SP;CLEMENTINA;7856;636.14;0.3761;8.1;0.917764959;1.215392375;-0.137984589;0.020125014;0.78734927;0.366426829;0.273141077;0.147781364;0.058984581;0.546347256;2.20432922;0;0;0;0;1;0;1;0;0;0;1;3.7;3.571428571;5.862068966;0
4105706;PR;CLEVELÂNDIA;17436;657.51;0.5626;11.8;0.677320888;1.235319973;0.110347847;0.259606784;0.908068438;0.477195386;0.291655378;0.139217673;0.198696278;0.604021595;2.525390239;0;0;0;1;0;0;0;1;0;1;1;8;9.107142857;10;0
2908002;BA;COARACI;20183;337.37;0.5638;22.4;0.622567583;1.264947382;1.150880524;1.212604184;1.069043739;0.665426122;0.086557423;0.317060194;0.021017746;0.588386458;2.429463316;0;1;0;0;0;1;0;0;1;1;0;5.3;5.535714286;7.586206897;0
1301209;AM;COARI;82209;314.89;0.6234;17.3;0.542067958;0.972575344;0.833528005;1.30735978;1.02201514;0.559453108;0.248655056;0.213906977;0.018045633;0.653122776;2.882864403;1;0;0;0;0;0;0;1;0;0;1;3.5;1.071428571;10;0
2202703;PI;COCAL;27163;197.47;0.5688;34.3;0.506407818;1.07965975;-0.120526904;0.013781592;0.963451267;0.489748978;0.060075432;0.413626858;0.153637171;0.468644912;1.881980661;0;1;0;0;0;0;0;1;0;0;1;8.3;6.964285714;10;10
2202711;PI;COCAL DE TELHA;4611;235.83;0.5224;32.1;0.717613365;1.16172994;0.082884559;0.227640533;0.890048768;0.574003544;0.037710369;0.278334855;0.153795216;0.519394491;2.080708567;0;1;0;0;0;0;1;0;0;0;1;9.7;9.464285714;10;10
4204251;SC;COCAL DO SUL;16009;818.78;0.3806;2.7;0.8828013;1.261248474;0.027048904;0.110051636;0.793812768;0.335373209;0.312748905;0.145690655;0.11646468;0.722635962;3.605370065;0;0;0;1;0;0;1;0;0;0;1;8.8;8.571428571;8.620689655;10
2202729;PI;COCAL DOS ALVES;6014;181.98;0.5945;34.6;0.68103093;1.165509622;-0.034169107;0.052320828;0.995403869;0.650161106;0.04618859;0.299054173;0.100924052;0.497586265;1.990391444;0;1;0;0;0;1;0;0;0;0;0;5.4;5;5.517241379;6.666666667
5103106;MT;COCALINHO;5527;511.09;0.492;14;0.710341058;1.156349879;-0.045636636;0.045598878;0.823466404;0.437009151;0.314429103;0.072028151;0.100199537;0.507367278;2.02990982;0;0;1;0;0;1;0;0;1;0;0;4.7;5.714285714;5.172413793;0
5205513;GO;COCALZINHO DE GOIÁS;18871;430.86;0.4911;12.9;0.678266212;1.225380379;-0.081445489;0.038766904;0.90797532;0.464235092;0.179580717;0.264159511;0.038295843;0.643823151;2.807594046;0;0;1;0;0;0;0;1;0;0;1;6.2;6.964285714;7.931034483;0
2908101;BA;COCOS;19340;252.8;0.5638;24.4;0.500028778;1.328847298;0.278030804;0.333602746;1.128040033;0.481881569;0.264312891;0.381845573;0.030336199;0.499250381;1.997006012;0;1;0;0;0;0;1;0;0;0;0;5.4;5.178571429;8.620689655;0
1301308;AM;CODAJÁS;26242;230.67;0.6153;18;0.536570813;1.211631342;0.267189655;0.377524377;1.044932888;0.564737134;0.243412823;0.23678293;0.012144283;0.620712154;2.636520023;1;0;0;0;0;0;0;1;0;0;1;4;1.071428571;8.275862069;6.666666667
3116704;MG;COIMBRA;7437;449.21;0.4543;9.7;0.812112936;1.365359915;-0.474120906;0.223483307;0.854225345;0.521017895;0.211028304;0.122179145;0.059366888;0.49598592;1.984071556;0;0;0;0;1;1;0;0;0;0;1;6.6;8.75;5.862068966;0
2202737;PI;COIVARAS;3916;233.09;0.488;30.7;0.756593685;1.205155174;0.222373347;0.289459137;1.095033189;0.744748653;0.057020889;0.293263646;0.006591075;0.489672281;1.959525149;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0
3201506;ES;COLATINA;121670;775.72;0.5177;7.9;0.875432764;1.133031836;-0.026815207;0.295651962;0.707942486;0.353918868;0.194486959;0.15953666;0.081941183;0.461834681;1.858165074;0;0;0;0;1;1;0;0;1;0;0;7.8;6.964285714;8.275862069;10
5103205;MT;COLÍDER;31707;732.31;0.5816;10.6;0.808953351;1.24800785;-0.171486698;0.387898298;0.753838365;0.355232271;0.248843806;0.149762288;0.050360247;0.443464606;1.796830913;0;0;1;0;0;0;0;1;0;0;1;0.8;0.714285714;1.379310345;0
3512001;SP;COLINA;18177;700.24;0.4614;6;0.893023256;1.273036921;-0.007599392;0.16421752;0.827332629;0.317598854;0.354124382;0.155609394;0.106237316;0;1;0;0;0;0;1;0;0;1;0;1;0;6.4;9.642857143;1.724137931;3.333333333
1705508;TO;COLINAS DO TOCANTINS;33535;562.22;0.5841;12.1;0.847418154;1.275804713;-0.016446259;0.936677826;0.738968922;0.390782613;0.153500307;0.194686002;0.060789426;0.495207795;1.981013158;1;0;0;0;0;0;0;1;0;0;1;7.8;6.964285714;10;6.666666667
1716703;TO;COLMÉIA;8581;437.18;0.5059;18.2;0.766357657;1.178939067;0.130125538;0.256105325;0.88835255;0.502261828;0.149822833;0.236267889;0.148938274;0.47282287;1.896895642;1;0;0;0;0;0;0;1;0;0;1;6.6;8.214285714;6.896551724;0
5103254;MT;COLNIZA;32230;403.85;0.5949;10.2;0.645235076;1.259401594;-0.077889929;0.350822079;0.887704543;0.397213713;0.248482243;0.242008587;0.067891326;0.725903641;3.648352007;0;0;1;0;0;0;0;1;0;0;1;7.1;6.428571429;6.896551724;10
3512100;SP;COLÔMBIA;6203;578.14;0.4084;9.5;0.934856562;1.155567008;0.122784441;0.20947782;0.939578832;0.376926672;0.416373869;0.146278291;0.060576818;0.515648627;2.064616838;0;0;0;0;1;0;0;1;0;0;1;5.5;5.535714286;8.275862069;0
2202778;PI;COLÔNIA DO PIAUÍ;7522;277.74;0.5092;34.6;0.68842825;1.201731985;0.016662129;0.148756311;0.945039721;0.594938909;0.049862142;0.30023867;0.079646056;0.447732089;1.810715379;0;1;0;0;0;1;0;0;1;1;1;1.7;0.714285714;1.034482759;6.666666667
1100064;RO;COLORADO DO OESTE;19001;507.7;0.5154;12.9;0.774360756;1.259574113;-0.109423828;0.122002615;0.843931031;0.432150366;0.312102906;0.099677759;0.072979187;0.490347838;1.962122551;1;0;0;0;0;0;1;0;0;0;0;7.2;8.571428571;3.103448276;10
3116803;MG;COLUNA;9195;311.51;0.5078;18.5;0.805199421;1.222710105;0.01858076;0.082299357;1.005911313;0.639414308;0.231650507;0.134846498;0.036030129;0.480267102;1.924065235;0;0;0;0;1;1;0;0;1;1;1;2.2;0.357142857;6.896551724;0
3300951;RJ;COMENDADOR LEVY GASPARIAN;8245;535.42;0.4427;7.7;0.809910364;1.130862044;0.423866801;0.710240403;0.94160636;0.316077781;0.490400081;0.135128497;0.033404211;0.486702457;1.948187778;0;0;0;0;1;0;0;1;0;1;0;5.9;6.071428571;5.172413793;6.666666667
5103304;MT;COMODORO;19294;558.69;0.5523;12;0.712419362;1.195105036;0.078628468;0.622585902;0.823431823;0.364880294;0.295854059;0.16269747;0.042313159;0.608264323;2.552741705;0;0;1;0;0;0;0;1;0;0;1;3.6;2.857142857;6.896551724;0
2504405;PB;CONCEIÇÃO;18816;281.13;0.5623;32.6;0.534724415;1.218749767;1.005574627;1.133328774;0.988894557;0.707499461;0.062999219;0.218395877;0.062838535;0.49723232;1.988990223;0;1;0;0;0;0;0;1;0;0;1;5.8;5.178571429;10;0
3117108;MG;CONCEIÇÃO DA APARECIDA;10263;575.15;0.4584;9;0.866355601;1.230445555;0.046692834;0.145199609;1.012715961;0.590360547;0.269159773;0.153195641;0.030787733;0.619579968;2.628673349;0;0;0;0;1;0;0;1;0;0;1;3.3;5.892857143;0;0
3115201;MG;CONCEIÇÃO DA BARRA DE MINAS;4055;507.7;0.4992;7.4;0.785244877;1.434893591;-0.270024099;0.044493072;0.975143948;0.712863211;0.179125436;0.083155301;0.034389967;0.490582591;1.963026749;0;0;0;0;1;0;0;1;0;0;1;6;7.142857143;5.172413793;3.333333333
2908200;BA;CONCEIÇÃO DA FEIRA;22448;339.32;0.5738;16;0.729549379;1.171166685;0.285133935;0.359648485;0.999966568;0.58479013;0.11872928;0.296447159;0.061512935;0.489145462;1.957504389;0;1;0;0;0;0;0;1;0;0;1;5.6;5.178571429;5.862068966;6.666666667
3117306;MG;CONCEIÇÃO DAS ALAGOAS;25588;754.23;0.5263;8.3;0.799611905;1.251461707;0.011870333;0.280974995;0.826408409;0.374808071;0.311247859;0.140352479;0.059359536;0.49423262;1.977193547;0;0;0;0;1;0;0;1;0;0;1;5.5;6.785714286;5.862068966;0
3117207;MG;CONCEIÇÃO DAS PEDRAS;2845;430.67;0.4869;8.6;0.818288061;1.327182655;0.003337135;0.108886042;1.095533551;0.832954238;0.188332162;0.074247151;0.061586498;0.498095321;1.992410195;0;0;0;0;1;0;0;1;0;0;1;5.2;6.785714286;1.379310345;6.666666667
3301405;RJ;CONCEIÇÃO DE MACABU;22006;605.92;0.4924;7.6;0.769171939;1.151317522;0.069744182;1.270175187;0.869419984;0.409112663;0.328479308;0.131828013;0.050273737;0.638716917;2.767912606;0;0;0;0;1;1;0;0;1;0;1;5.3;4.464285714;9.655172414;0
1502707;PA;CONCEIÇÃO DO ARAGUAIA;46302;387.41;0.5348;14.7;0.605502434;1.150000561;0.104406051;0.213508369;0.958498106;0.507208655;0.192742079;0.258547372;0.036536401;0.677380622;3.099627818;1;0;0;0;0;1;0;0;1;0;1;2.7;4.821428571;0;0
2202802;PI;CONCEIÇÃO DO CANINDÉ;4532;255.54;0.5359;27.6;0.586406587;1.178228571;0.003216844;0.078135359;0.8752239;0.599642151;0.071891494;0.203690255;0.233180273;0.476420767;1.909930603;0;1;0;0;0;0;0;1;0;0;0;8.7;9.285714286;6.896551724;10
2908408;BA;CONCEIÇÃO DO COITÉ;67651;302.28;0.4946;19.2;0.668687721;1.182641004;0.362282825;0.762732391;0.968624072;0.520123213;0.119610337;0.328890522;0.074508721;0.496967353;1.987942543;0;1;0;0;0;1;0;0;1;1;1;9.3;9.642857143;10;6.666666667
2908507;BA;CONCEIÇÃO DO JACUÍPE;33066;398.26;0.4847;12.7;0.731007001;1.253099295;-0.013403628;0.107402781;1.047071293;0.480757297;0.375646058;0.190667938;0.066452206;0.49893278;1.995740212;0;1;0;0;0;0;0;1;0;0;1;5.4;6.071428571;6.896551724;0
3117504;MG;CONCEIÇÃO DO MATO DENTRO;18235;380.93;0.4975;19.5;0.69516414;1.16537601;-0.150618773;0.25651213;0.726194044;0.240452295;0.438082638;0.047659111;0.252740233;0.711936075;3.471451694;0;0;0;0;1;0;0;1;0;0;1;6.2;5;8.275862069;6.666666667
